,dateRep,cases,deaths,countriesAndTerritories,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,Cum_Cases,Cum_Deaths,flag,driving,transit,walking,DIY,Cafe,online_lesson,Bar,Home_Workout,Sewing,Restaurant,deaths18
2840,2020-07-10,852,2,Europe,46937060.0,Europe,12.78946743,253908,28403,131.0,163.09,86.1,102.75,54.604401231446154,82.98800336169039,28.643283159858967,83.24981823490833,12.000692974576268,56.825715802689786,67.55025733319461,2.0
2841,2020-07-10,2657,58,Rest_of_World,270625567.0,Asia,7.59314806,70736,3417,117.0,114.76,63.98235564853551,78.08,62.122843465491144,56.790889765816885,55.10680579505082,47.070766444042235,24.304687551823953,36.34060995825412,40.24827384600328,57.0
2842,2020-07-10,13674,118,Rest_of_World,58558267.0,Africa,204.86262,238339,3720,114.0,82.25,63.98235564853551,75.44,67.1562339435203,36.04015972404356,36.26231676420691,74.80972855310495,17.06997299674577,57.15986055268159,24.705803824078476,298.0
2843,2020-07-10,26506,475,Rest_of_World,1366417756.0,Asia,22.2041172,793802,21604,116.0,62.3,63.98235564853551,60.01,81.96277306103536,29.89659939771012,78.74779924504341,54.01409984178503,42.86417688230326,85.38514983857738,28.460769191534638,654.0
2844,2020-07-10,52,0,Europe,17282163.0,Europe,5.11510047,50798,6135,126.0,137.03,72.67,143.57,54.59806494778104,65.53407267302472,5.113815787445512,92.69478380830395,13.097189477768241,76.3779085097384,89.87664135028069,0.0
2845,2020-07-11,66625,806,Rest_of_World,329064917.0,America,217.82814362,3184633,134097,131.0,149.35,50.14,137.7,62.8740814142637,74.45566019620485,30.270135603532324,80.81222304583736,30.699785532423178,36.08454232141886,74.27562699429902,1245.0
2846,2020-07-11,12348,140,Rest_of_World,58558267.0,Africa,215.33594906,250687,3860,115.0,64.28,63.98235564853551,63.41,67.15455523733715,36.020572242084164,35.657651715261956,75.03172633088037,16.854349919971767,57.25302255582396,24.72300165904441,190.0
2847,2020-07-11,715,34,United_Kingdom,66647112.0,Europe,12.91878934,290385,40819,130.0,110.8,55.67,108.62,58.17459611349283,66.0,23.300396148857953,84.0,12.0,68.18214543277048,53.0,21.0
2848,2020-07-11,3058,99,Rest_of_World,18952035.0,America,242.26422123,309274,6781,117.0,53.61,63.98235564853551,47.75,53.99771773382621,75.08050462441454,35.88701544100496,40.93938549624707,26.155492622087834,73.49751271107634,16.167059246533913,53.0
2849,2020-07-11,42,0,Europe,17282163.0,Europe,4.83157114,50840,6135,127.0,128.02,71.21,158.99,54.42485485284976,65.66868462740192,5.097359792479492,93.05018776865316,13.063703378188446,76.36299472772696,90.14922998211075,0.0
2850,2020-07-11,6803,211,Rest_of_World,50339443.0,America,111.90827042,140776,4925,115.0,116.21,63.98235564853551,133.7,48.130969491794055,69.50476837970652,28.67393483935927,38.20227372060449,52.379263090257005,88.5085275745163,30.08436660126949,297.0
2851,2020-07-11,0,0,Europe,46937060.0,Europe,11.58785829,253908,28403,132.0,152.21,76.24,100.17,54.326374877769645,82.92728238675065,27.737741553267984,83.09458294691663,11.428383312528815,57.20424565214408,67.73991787573691,5.0
2852,2020-07-11,45048,1214,Rest_of_World,211049519.0,America,249.16095639,1800827,70398,119.0,98.38,36.91,75.14,92.30505223758664,72.93746057526243,27.079847558445426,40.8861576327689,48.23600480624701,67.4222179743205,46.32616150112845,921.0
2853,2020-07-11,1611,52,Rest_of_World,270625567.0,Asia,7.73023785,72347,3469,118.0,121.91,63.98235564853551,84.25,62.20369933010768,56.162283683903524,56.09796893357426,46.18050803658582,23.57281479578552,35.349367689095075,39.75790657313667,63.0
2854,2020-07-11,321,10,Rest_of_World,37411038.0,America,11.5767972,107114,8759,122.0,141.05,46.26,131.35,69.0119356198535,71.71118906729183,19.18856903325104,82.78862518239143,24.363401787061676,53.098842342603845,75.5375418736811,11.0
2855,2020-07-11,127,0,Europe,11455519.0,Europe,11.36570067,62971,9789,129.0,152.95,91.4,178.92,51.52709977256456,87.26244437499709,7.469399915357507,95.86864869717883,23.58831329241667,35.36829508600711,97.57678261108825,1.0
2856,2020-07-11,658,25,Europe,67012883.0,Europe,11.66342896,170752,30004,132.0,182.3,108.67,119.5,51.30612968708516,89.0,17.988018278791564,84.0,33.0,56.16937283585437,95.0,14.0
2857,2020-07-11,276,12,Europe,60359546.0,Europe,4.43674643,242639,34938,139.0,171.7,71.18,123.75,60.370336963163275,79.23665670189435,29.18281480183496,78.98001487305258,18.419518458486753,51.73775157850615,25.287983445380597,11.0
2858,2020-07-11,27114,519,Rest_of_World,1366417756.0,Asia,22.83071913,820916,22123,117.0,58.38,63.98235564853551,56.1,81.86085005883172,29.938751555619245,81.94642285982425,53.99076663551835,42.86178119747222,85.24687814761191,28.210717756748817,768.0
2859,2020-07-11,6891,665,Rest_of_World,127575529.0,America,63.32092105,289174,34191,115.0,106.77,42.05,104.73,79.26090056507398,83.07145232608833,45.59443365553703,53.11224281581102,42.77107192879111,94.34450688186965,40.8304828134025,854.0
2860,2020-07-11,378,6,Europe,83019213.0,Europe,6.3997234,198556,9060,133.0,143.36,118.2,159.03,54.10706285662794,82.0,17.3301302831766,49.0,20.0,10.063967017419703,93.0,6.0
2861,2020-07-11,6635,174,Rest_of_World,145872260.0,Europe,63.85175632,713936,11017,116.0,169.69,63.98235564853551,154.38,66.70669765003802,70.83472011086172,15.040515562039827,56.44028823427257,45.926076906104555,47.60951490701717,49.06836865260416,150.0
2862,2020-07-12,2755,100,Rest_of_World,18952035.0,America,233.55275568,312029,6881,118.0,39.3,63.98235564853551,32.58,55.0,75.0,32.0,41.0,26.0,74.0,16.0,38.0
2863,2020-07-12,81,0,Europe,17282163.0,Europe,4.90100689,50921,6135,128.0,121.61,70.4,129.42,54.0,66.0,5.0,94.0,13.0,76.0,91.0,0.0
2864,2020-07-12,565,17,United_Kingdom,66647112.0,Europe,12.75974269,290950,40836,131.0,102.67,52.89,83.1,58.0,63.0,24.0,80.0,11.0,69.0,52.0,34.0
2865,2020-07-12,248,3,Europe,83019213.0,Europe,6.39008708,198804,9063,134.0,148.98,112.8,129.87,54.0,84.0,17.0,39.0,14.0,10.0,93.0,6.0
2866,2020-07-12,39023,1071,Rest_of_World,211049519.0,America,249.31731780000004,1839850,71469,120.0,69.78,30.92,48.08,92.0,73.0,27.0,41.0,47.0,67.0,45.0,1595.0
2867,2020-07-12,0,0,Europe,46937060.0,Europe,10.94657399,253908,28403,133.0,151.19,75.77,80.46,54.0,83.0,26.0,83.0,11.0,58.0,68.0,2.0
2868,2020-07-12,221,14,Rest_of_World,37411038.0,America,11.53135607,107335,8773,123.0,130.04,46.0,117.85,69.0,73.0,20.0,83.0,24.0,53.0,76.0,5.0
2869,2020-07-12,0,0,Europe,67012883.0,Europe,11.66342896,170752,30004,133.0,161.19,98.36,94.14,51.0,84.0,19.0,80.0,99.0,56.0,92.0,15.0
2870,2020-07-12,13497,111,Rest_of_World,58558267.0,Africa,226.07226406,264184,3971,116.0,56.15,63.98235564853551,47.56,67.0,36.0,33.0,76.0,16.0,58.0,25.0,240.0
2871,2020-07-12,62,2,Europe,11455519.0,Europe,11.54901843,63033,9791,130.0,152.03,90.72,148.91,52.0,88.0,9.0,97.0,24.0,36.0,98.0,3.0
2872,2020-07-12,6611,188,Rest_of_World,145872260.0,Europe,63.68654328,720547,11205,117.0,171.35,63.98235564853551,149.91,67.0,71.0,15.0,56.0,44.0,47.0,48.0,169.0
2873,2020-07-12,28637,551,Rest_of_World,1366417756.0,Asia,23.46968916,849553,22674,118.0,58.72,63.98235564853551,56.55,82.0,30.0,85.0,54.0,43.0,85.0,28.0,775.0
2874,2020-07-12,188,7,Europe,60359546.0,Europe,4.45828403,242827,34945,140.0,175.16,72.3,100.48,60.0,79.0,28.0,79.0,19.0,52.0,26.0,6.0
2875,2020-07-12,1671,66,Rest_of_World,270625567.0,Asia,7.83591892,74018,3535,119.0,95.01,63.98235564853551,65.83,62.0,55.0,58.0,45.0,23.0,34.0,39.0,74.0
2876,2020-07-12,6094,539,Rest_of_World,127575529.0,America,64.64092342,295268,34730,116.0,80.8,38.32,74.79,80.0,83.0,46.0,53.0,42.0,95.0,41.0,485.0
2877,2020-07-12,63051,717,Rest_of_World,329064917.0,America,224.07767036,3247684,134814,132.0,121.09,46.71,106.76,63.0,76.0,34.0,82.0,30.0,36.0,74.0,1457.0
2878,2020-07-12,4586,194,Rest_of_World,50339443.0,America,112.77637697,145362,5119,116.0,92.51,63.98235564853551,120.29,49.0,70.0,30.0,37.0,56.0,88.0,29.0,380.0
2879,2020-07-13,6615,130,Rest_of_World,145872260.0,Europe,63.56588977,727162,11335,118.0,178.59,63.98235564853551,181.45,66.94426420328469,71.10647160206099,14.995078044296736,55.95250201827877,42.49982009290707,46.573784363564215,47.24291231131802,129.0
2880,2020-07-13,442,9,United_Kingdom,66647112.0,Europe,12.44915159,291392,40845,132.0,104.03,55.77,86.94,57.811946868551864,57.0,24.174715156827407,75.0,10.0,69.61431915999522,46.0,0.0
2881,2020-07-13,28701,500,Rest_of_World,1366417756.0,Asia,24.14605625,878254,23174,119.0,62.62,63.98235564853551,60.78,82.17827994751549,30.040527910385386,86.50559169377142,54.02312084183997,43.13310152063499,84.81883023476516,27.90768793813386,779.0
2882,2020-07-13,4482,276,Rest_of_World,127575529.0,America,64.97954635,299750,35006,117.0,87.61,56.44,91.5,80.20814685848977,82.95491806595176,46.13206145975433,52.94903722768539,41.63144912129067,95.22005055144112,41.06687869869139,639.0
2883,2020-07-13,159,1,Europe,83019213.0,Europe,6.26601941,198963,9064,135.0,139.44,118.35,137.68,53.6524577845707,57.0,16.167160921209693,33.0,7.0,9.837634330760011,66.0,7.0
2884,2020-07-13,0,0,Europe,67012883.0,Europe,11.66342896,170752,30004,134.0,160.54,107.8,111.68,50.56342598513871,80.0,21.039112770176764,78.0,29.0,55.2623649876736,82.0,16.0
2885,2020-07-13,244,10,Rest_of_World,37411038.0,America,11.60085427,107579,8783,124.0,141.76,52.57,133.9,68.92264071459124,74.8784384792075,21.916988010302052,83.53142319740269,23.62015966934501,52.79184506605029,76.48282673589068,12.0
2886,2020-07-13,234,9,Europe,60359546.0,Europe,4.55768836,243061,34954,141.0,144.5,75.76,103.32,59.58033531376019,78.99344179271229,27.35656228726714,79.15075038778461,19.244964788644097,52.40618616246355,26.442644559465975,3.0
2887,2020-07-13,1681,71,Rest_of_World,270625567.0,Asia,8.01439429,75699,3606,120.0,86.62,63.98235564853551,62.13,61.57393987869213,54.382407123010886,59.04172256343922,44.66938889067143,23.195402455498698,33.626295013660005,38.70068916533111,83.0
2888,2020-07-13,43,4,Europe,11455519.0,Europe,11.71487734,63076,9795,131.0,149.62,99.95,154.39,52.15181587794343,89.49968131741956,11.085031838406248,98.26397710458141,24.17819036502295,36.46982536862903,98.6023311576746,2.0
2889,2020-07-13,2045,3,Europe,46937060.0,Europe,14.87736982,255953,28406,134.0,145.68,89.53,99.8,53.756759855383635,83.46598073975343,22.913560507393157,83.19603100802468,11.31410129766854,59.601062540644435,68.36878676594195,2.0
2890,2020-07-13,3012,98,Rest_of_World,18952035.0,America,227.1998759,315041,6979,119.0,54.63,63.98235564853551,46.22,56.49027813770953,74.2582005456202,27.586814336367134,40.56037691242905,25.488333676059845,74.10466615070018,15.720453595371056,99.0
2891,2020-07-13,101,0,Europe,17282163.0,Europe,5.06302365,51022,6135,129.0,127.84,76.5,138.03,53.4667417341502,66.44118937838853,4.5577963206247265,95.59041035979672,12.953450889815278,73.83060008801344,93.08225452174854,0.0
2892,2020-07-13,24831,631,Rest_of_World,211049519.0,America,246.64259007,1864681,72100,121.0,82.49,47.75,70.65,90.86084256301126,73.27703777002264,26.50516148355042,41.371909064480896,43.89109448455604,66.0167063897406,41.96045496204619,1129.0
2893,2020-07-13,57258,391,Rest_of_World,329064917.0,America,229.72549213,3304942,135205,133.0,130.17,51.72,115.78,63.02941208859367,77.46276275889927,35.45399643334266,82.4764228422789,29.6872123442483,36.01826812297327,74.07361238550405,1357.0
2894,2020-07-13,5083,188,Rest_of_World,50339443.0,America,116.56068582,150445,5307,117.0,86.94,63.98235564853551,108.07,50.29237322989692,70.44130618433157,30.897308997804515,36.64824760192602,54.577781590602186,88.33108199425664,28.03297599557778,356.0
2895,2020-07-13,12058,108,Rest_of_World,58558267.0,Africa,235.84714350000002,276242,4079,117.0,62.14,63.98235564853551,61.27,66.5728630754687,36.14053499233869,32.36958660221763,76.21095091234251,16.083098153672363,59.12729751084829,25.600445651786895,315.0
2896,2020-07-14,2616,45,Rest_of_World,18952035.0,America,219.80752990000002,317657,7024,120.0,56.57,63.98235564853551,45.0,56.71895122410502,74.01535728546261,27.13133590954925,40.392847601706286,25.36150178607124,73.98581566714827,15.669002131922358,80.0
2897,2020-07-14,412,4,Europe,83019213.0,Europe,6.16242893,199375,9068,136.0,138.74,118.97,133.7,53.42566227786007,63.0,15.842984631498833,35.0,10.0,9.775444614390711,66.0,0.0
2898,2020-07-14,3782,148,Rest_of_World,50339443.0,America,117.56983485,154227,5455,118.0,85.7,63.98235564853551,103.34,50.69410252902467,70.56543541437087,31.128505702947677,36.597685233438575,53.85575746508363,88.47272148640425,27.760904707308168,295.0
2899,2020-07-14,28498,553,Rest_of_World,1366417756.0,Asia,24.87614044,906752,23727,120.0,60.25,63.98235564853551,58.68,82.81284889089811,30.15069055431825,89.44585110184856,54.11866958703465,43.546959951055264,84.30117254436242,27.75298676384543,764.0
2900,2020-07-14,11554,93,Rest_of_World,58558267.0,Africa,245.10971269,287796,4172,118.0,66.07,63.98235564853551,63.23,66.46475863180616,36.18869307351637,32.454175334879835,76.168810861274,16.208089996893627,59.37173751974425,25.747990293825303,193.0
2901,2020-07-14,169,13,Europe,60359546.0,Europe,4.62892812,243230,34967,142.0,146.61,75.09,109.55,58.91138855216122,79.16139671739936,26.79796815853321,79.47680191233664,19.397402775215586,53.120014631763226,26.932667135740836,9.0
2902,2020-07-14,1625,25,Europe,67012883.0,Europe,12.11259632,172377,30029,135.0,159.84,109.83,95.2,49.94697738685243,77.0,24.371850644839515,78.0,0.0,53.75673692631834,74.0,11.0
2903,2020-07-14,1282,50,Rest_of_World,270625567.0,Asia,8.08829714,76981,3656,121.0,88.29,63.98235564853551,63.25,60.69417497005776,53.608469914142304,60.35006006417552,44.53779924048632,23.933970778018107,33.51148820265748,38.42151795996099,73.0
2904,2020-07-14,666,3,Europe,46937060.0,Europe,15.65500694,256619,28409,135.0,147.74,90.0,102.84,53.75788819338652,83.97146028445684,20.751811447086386,83.50940724430755,11.949441253067054,60.920639234146805,68.62875879660079,0.0
2905,2020-07-14,565,7,Rest_of_World,37411038.0,America,11.32553446,108144,8790,125.0,146.65,53.42,141.33,68.7621310284897,77.38592369229373,25.176293668053496,84.43899803637377,23.247699082520228,52.45521725471375,76.94360306953901,6.0
2906,2020-07-14,71,0,Europe,17282163.0,Europe,5.03409209,51093,6135,130.0,129.37,76.24,137.87,53.33954195445471,66.60048125826495,4.214890814557839,96.26839921103506,12.938015730748209,72.10730153483586,94.32123453205152,0.0
2907,2020-07-14,6537,104,Rest_of_World,145872260.0,Europe,63.44112308,733699,11439,119.0,177.51,63.98235564853551,171.27,65.22881136287383,71.54172973494057,15.172911054839036,57.325128354848886,35.42018484168466,44.691415269434145,43.792794769211376,161.0
2908,2020-07-14,58114,400,Rest_of_World,329064917.0,America,234.75732601,3363056,135605,134.0,132.39,52.23,118.24,63.036073515639146,79.16394280134416,36.50801193137715,82.84108446987575,29.418818509462,36.07176123741926,74.25723187872144,1244.0
2909,2020-07-14,4685,443,Rest_of_World,127575529.0,America,65.66933381,304435,35449,118.0,92.5,115.44,116.84,80.78732241160482,82.63966980932973,46.67305384582972,52.648539829725856,39.44221165964565,96.152204469395,41.4143851489374,688.0
2910,2020-07-14,361,10,United_Kingdom,66647112.0,Europe,12.32161418,291753,40855,133.0,105.41,56.01,90.0,57.40156182970135,52.0,23.498365952787584,75.0,16.0,70.31548831452376,44.0,20.0
2911,2020-07-14,224,0,Europe,11455519.0,Europe,12.56163077,63300,9795,132.0,148.86,98.22,140.89,51.986345634012125,92.29625184339088,14.327920445174739,99.86940777525434,24.081302429860234,36.73213672149816,99.48725518969006,3.0
2912,2020-07-14,20286,733,Rest_of_World,211049519.0,America,244.85817473,1884967,72833,122.0,87.3,47.83,74.59,89.6274738419844,73.5649125964276,25.917079374247724,41.75112217923034,40.998648450232515,65.1434730781262,39.43423203041993,1212.0
2913,2020-07-15,7051,878,Rest_of_World,127575529.0,America,66.93838597,311486,36327,119.0,93.29,74.4,103.66,80.82107209283218,82.57981522713693,46.750164994147575,52.59463908325985,39.05795823176229,96.28397750973303,41.47206246144477,784.0
2914,2020-07-15,114,17,Europe,60359546.0,Europe,4.58253944,243344,34984,143.0,149.7,74.61,110.15,58.245225002460494,79.43943020482037,26.54190721675897,79.85011476757029,19.43815558730457,53.85554865334818,27.31108016481652,5.0
2915,2020-07-15,68518,861,Rest_of_World,329064917.0,America,242.24460245,3431574,136466,135.0,134.69,51.67,119.01,63.03406021654472,80.03139928696828,36.893900056098914,82.98745900675443,29.30001375789888,36.10825621323951,74.37236751444797,1133.0
2916,2020-07-15,41857,1300,Rest_of_World,211049519.0,America,248.65396637,1926824,74133,123.0,86.93,46.3,72.95,89.35869587263011,73.62341565297685,25.788324698604082,41.83174675919425,40.38795922604611,64.96221669352076,38.940037433371295,1088.0
2917,2020-07-15,1836,45,Rest_of_World,18952035.0,America,211.58677683,319493,7069,121.0,53.84,63.98235564853551,42.63,57.26905580877706,73.00508530258445,26.478163500245252,39.69557398616204,24.929360762371946,73.2470266983991,15.506596750503169,76.0
2918,2020-07-15,726,44,United_Kingdom,66647112.0,Europe,12.31561242,292479,40899,134.0,107.6,56.81,91.28,57.28111357692488,54.0,23.167348824529856,74.0,11.0,70.400576122253,49.0,13.0
2919,2020-07-15,5671,170,Rest_of_World,50339443.0,America,123.26715653,159898,5625,119.0,98.26,63.98235564853551,127.06,53.148982907784266,71.26514382742734,32.30143294791781,36.52213895327145,48.28986190230982,89.43145690447898,26.219016235136543,225.0
2920,2020-07-15,875,4,Europe,46937060.0,Europe,16.6925666,257494,28413,136.0,150.09,92.19,104.22,53.934001945217005,84.61163810666207,18.816558726805084,83.95502152953333,12.794934983798415,62.41042393041745,68.90932560051584,0.0
2921,2020-07-15,53,0,Europe,17282163.0,Europe,5.05145102,51146,6135,131.0,131.52,77.17,143.07,53.30675493086699,66.74395264140225,3.8239848329010684,96.82942649650793,12.90444547481312,70.18363535429903,95.57673812545399,0.0
2922,2020-07-15,351,3,Europe,83019213.0,Europe,6.02390678,199726,9071,137.0,140.44,114.82,130.12,53.12229449550296,66.0,15.746425598377565,36.0,5.0,9.769542813032189,68.0,0.0
2923,2020-07-15,0,0,Europe,67012883.0,Europe,11.30528887,172377,30029,136.0,166.24,120.66,114.2,49.150809826001066,67.0,28.78870402048862,63.0,26.0,51.450408864692605,59.0,0.0
2924,2020-07-15,29429,582,Rest_of_World,1366417756.0,Asia,25.66477188,936181,24309,121.0,58.9,63.98235564853551,57.91,84.09521281793752,30.343200102703314,92.15753855285442,54.32748812644518,44.238279617509036,83.40442575823413,27.656535851952704,853.0
2925,2020-07-15,6248,175,Rest_of_World,145872260.0,Europe,63.13606165,739947,11614,120.0,176.6,63.98235564853551,170.84,63.38753484991904,71.83528895650312,15.479627293809218,59.173414023825664,31.164024722493703,43.474964352318686,41.42976652808898,95.0
2926,2020-07-15,1591,54,Rest_of_World,270625567.0,Asia,8.19841238,78572,3710,122.0,88.6,63.98235564853551,63.01,59.04398348371855,52.66469159874178,61.86242499824549,44.78970311330704,25.617495544870078,33.952246326296624,38.20298053887642,62.0
2927,2020-07-15,207,3,Europe,11455519.0,Europe,13.49567837,63507,9798,133.0,148.05,97.84,144.47,51.79571586712993,94.4115690610603,16.60903472709842,100.75245775801629,23.865267367238424,36.648160447685,99.99947033315019,2.0
2928,2020-07-15,10496,174,Rest_of_World,58558267.0,Africa,251.17375827,298292,4346,119.0,70.52,63.98235564853551,71.27,65.8125341107588,36.58882213883531,33.628984471915395,75.58178538704462,17.418577947929354,60.63482133829179,26.645414597390964,148.0
2929,2020-07-15,331,8,Rest_of_World,37411038.0,America,11.44581981,108475,8798,126.0,150.66,53.59,143.1,68.5153950793209,80.54183637472333,29.85612934377573,85.7115785058377,22.87460106795576,51.98483084969669,77.36624733391749,6.0
2930,2020-07-16,162,13,Europe,60359546.0,Europe,4.54940466,243506,34997,144.0,154.99,73.89,113.2,57.37595599522888,79.91424822354888,26.527591760190155,80.3790399645423,19.43753455521731,54.81397568948553,27.732701831223547,8.0
2931,2020-07-16,6149,579,Rest_of_World,127575529.0,America,67.30522748,317635,36906,120.0,93.06,59.47,94.65,80.79696802964921,82.27899611705848,47.10599282592778,52.324326926556296,37.196425012611684,96.86419678840058,41.75019379434051,274.0
2932,2020-07-16,67717,953,Rest_of_World,329064917.0,America,247.00627688,3499291,137419,136.0,139.23,51.96,122.18,63.02050572777715,82.23602333751057,37.5404336499353,83.28899489581222,29.0237184018018,36.22604433928409,74.7068585813374,413.0
2933,2020-07-16,927,91,Europe,67012883.0,Europe,11.31871912,173304,30120,137.0,163.86,121.27,115.0,48.75993954740677,68.0,30.85416233148683,64.0,0.0,50.24907344989713,62.0,0.0
2934,2020-07-16,534,7,Europe,83019213.0,Europe,6.06124753,200260,9078,138.0,144.09,118.91,130.97,53.02577583270363,64.0,15.829305019770203,36.0,7.0,9.800602186022958,66.0,7.0
2935,2020-07-16,1712,117,Rest_of_World,18952035.0,America,206.63744025,321205,7186,122.0,42.81,63.98235564853551,31.81,57.43252633728937,72.01442545916916,26.65640062536135,39.05466386296567,24.63384680633367,72.28487402650772,15.383384624186286,75.0
2936,2020-07-16,39924,1233,Rest_of_World,211049519.0,America,245.43765959,1966748,75366,124.0,86.34,45.09,71.99,87.97097892710656,73.89032633928211,25.13509241919938,42.23706159613766,37.26184822376517,64.0474544304522,36.65930199965529,541.0
2937,2020-07-16,5271,189,Rest_of_World,50339443.0,America,125.46821386,165169,5814,120.0,96.54,63.98235564853551,135.08,55.47680280865039,71.86944577042215,33.13165519928817,36.63366454884306,42.02836036377804,90.30080191081711,24.865417052062174,320.0
2938,2020-07-16,1361,3,Europe,46937060.0,Europe,18.6462467,258855,28416,137.0,152.17,91.61,104.92,54.37724856550607,85.3802508368076,17.577940009302765,84.5375230802246,13.715186818205373,64.04932801808268,69.2240197582569,27.0
2939,2020-07-16,12757,107,Rest_of_World,58558267.0,Africa,259.08553612,311049,4453,120.0,72.32,63.98235564853551,71.65,65.5672597681434,36.80901945764272,34.20589217973594,75.24750976900293,18.07584842001612,61.00348186446736,26.996519150201472,213.0
2940,2020-07-16,106,1,Europe,17282163.0,Europe,5.30604879,51252,6136,132.0,133.13,74.68,140.64,53.38117193451876,66.94898779442897,3.2914146759976384,97.37754764045967,12.80585513899984,67.69113206103304,97.10631638997761,0.0
2941,2020-07-16,341,12,Rest_of_World,37411038.0,America,12.35731551,108816,8810,127.0,148.43,50.78,133.24,68.38680512057488,82.07561081324452,32.261092922620534,86.34051276716566,22.706123168359543,51.74667726004802,77.53282105833561,4.0
2942,2020-07-16,260,5,Europe,11455519.0,Europe,14.58685547,63767,9803,134.0,146.13,96.93,138.42,51.687211512426096,96.26922900183412,18.578796435233155,101.28913709357383,23.6098878398624,36.361362748253136,100.29422181880302,5.0
2943,2020-07-16,32695,606,Rest_of_World,1366417756.0,Asia,26.65619635,968876,24915,122.0,59.15,63.98235564853551,57.92,85.25385808886699,30.516373270563836,92.82575009565178,54.52281401836143,44.71606091857021,82.65550543575922,27.672169062254795,771.0
2944,2020-07-16,6422,156,Rest_of_World,145872260.0,Europe,63.04420045,746369,11770,121.0,176.67,63.98235564853551,167.51,61.361062909499516,72.16290455318817,15.993296015725779,61.57545552259965,28.178306806881018,42.335081195637294,39.0322403078087,70.0
2945,2020-07-16,1522,87,Rest_of_World,270625567.0,Asia,8.24903583,80094,3797,123.0,85.19,63.98235564853551,61.07,57.57913829659462,52.10560280781569,62.574688404207414,45.21001539659392,27.22220227736839,34.69138605784712,38.127059651471406,43.0
2946,2020-07-16,685,26,United_Kingdom,66647112.0,Europe,12.41764234,293164,40925,135.0,110.53,57.43,95.06,56.82998999408826,55.0,21.7949533384066,76.0,11.0,70.34995591211887,49.0,5.0
2947,2020-07-17,583,4,Europe,83019213.0,Europe,6.22626957,200843,9082,139.0,160.96,125.27,150.75,52.959176261971976,72.0,15.948797819201227,42.0,13.0,9.8490172553094,74.0,8.0
2948,2020-07-17,1400,4,Europe,46937060.0,Europe,20.68727781,260255,28420,138.0,167.23,88.4,108.99,54.74768066261926,85.7980989563066,17.51692941318245,84.87518942337364,14.114522277185113,64.88592482887833,69.39637635339649,26.0
2949,2020-07-17,13172,216,Rest_of_World,58558267.0,Africa,266.67455852,324221,4669,121.0,80.62,63.98235564853551,75.45,65.36747450488492,37.041370277077505,34.67227578841829,74.92522113803868,18.73216916614932,61.23343043209122,27.29618554225067,173.0
2950,2020-07-17,230,20,Europe,60359546.0,Europe,4.59745009,243736,35017,145.0,176.54,76.15,124.3,56.3177722566421,80.6509347761273,26.994018405856053,81.06815007204796,19.47146424876072,55.928875389696344,28.216963854973336,12.0
2951,2020-07-17,76930,939,Rest_of_World,329064917.0,America,254.15714553,3576221,138358,137.0,157.18,54.4,139.59,62.99989606877487,84.68496455771799,37.75763907440902,83.55241052185157,28.726463450815334,36.4039956251994,75.1299303290723,543.0
2952,2020-07-17,8037,215,Rest_of_World,50339443.0,America,133.28713232,173206,6029,121.0,92.86,63.98235564853551,120.62,57.36293037290723,72.32340108770325,33.59329146451953,36.78214052230567,36.541237087395906,90.84620249592089,23.820955201713073,367.0
2953,2020-07-17,534,18,Europe,67012883.0,Europe,11.13218782,173838,30138,138.0,177.76,122.88,118.21,47.99051062757364,77.0,34.43264553982813,75.0,0.0,47.858419442355576,68.0,29.0
2954,2020-07-17,6406,668,Rest_of_World,127575529.0,America,67.04263793,324041,37574,121.0,105.69,56.22,103.11,80.32580923612826,81.84268590202565,47.62219118967724,51.91764790034465,34.6314951002584,97.59146605742752,42.14721202984446,266.0
2955,2020-07-17,226,5,Europe,11455519.0,Europe,15.74786791,63993,9808,135.0,158.65,96.71,156.94,51.72881360133498,97.62023914761443,20.034171415822783,101.45171387621929,23.384130797481713,35.94386226299176,100.33535651087097,3.0
2956,2020-07-17,99,0,Europe,17282163.0,Europe,5.43334767,51351,6136,133.0,145.13,79.22,157.55,53.52702399406697,67.18255527939273,2.838344221647087,97.70301388338014,12.64766077928299,65.74878264532283,98.26704167773849,0.0
2957,2020-07-17,437,17,Rest_of_World,37411038.0,America,12.00982448,109253,8827,128.0,170.47,55.09,155.2,68.22622957804512,83.97439790929641,35.294993554457726,87.09209563500454,22.48853391259939,51.4493889543687,77.7167478561992,2.0
2958,2020-07-17,34956,687,Rest_of_World,1366417756.0,Asia,27.68465196,1003832,25602,123.0,59.37,63.98235564853551,57.16,86.20665740512901,30.667239435824218,92.31461304860413,54.68626041673722,44.98395665633442,82.06427631904253,27.736937589390447,803.0
2959,2020-07-17,45403,1322,Rest_of_World,211049519.0,America,244.15739133,2012151,76688,125.0,101.74,43.69,79.68,86.43158921377812,74.07795116607053,24.466138820853338,42.65989115908607,33.711517558325106,63.032077093118744,34.725519041704125,561.0
2960,2020-07-17,2493,104,Rest_of_World,18952035.0,America,206.61105786,323698,7290,123.0,56.52,63.98235564853551,45.16,57.19173554218753,70.60821714888806,27.104373804372113,38.30319051995681,24.469466926427046,70.59901037065471,15.22391758719941,99.0
